관광상품번호(NameID),관리번호,인허가일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,도로명전체주소,소재지전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,주메뉴,좌표정보(위도),좌표정보(경도),위생업태명,다중이용업소여부,음식점 분류,카테고리
4000674,5360000-101-1982-00008,1982-09-21,1,영업/정상,13,영업중,경상남도 밀양시 청도면 청도로 97,경상남도 밀양시 청도면 구기리 104-5,구기식육식당,2019-08-12,U,2019-08-14,한식,소육회+소전골+삼겹살+돼지수육+돼지불고기,35.54940897,128.6245778,한식,N,일반음식점,고깃집(정육점)
4000675,5360000-101-1978-00005,1978-01-04,1,영업/정상,13,영업중,경상남도 밀양시 내일상가1길 5 (내일동),경상남도 밀양시 내일동 101-1,영일식당,2013-12-27,I,2018-08-31,한식,삼계탕+갈비탕+육개장+돈까스,35.49209369,128.7533136,한식,N,일반음식점,한식
4000676,5360000-101-1992-00046,1992-03-16,1,영업/정상,13,영업중,경상남도 밀양시 상남면 밀양대로 1519,경상남도 밀양시 상남면 예림리 920-6번지,유림식당,2012-08-03,I,2018-08-31,한식,된장찌개+김치찌개+순두부찌개,35.46683571,128.7598497,한식,N,일반음식점,한식
4000677,5360000-101-1992-00048,1992-10-27,1,영업/정상,13,영업중,경상남도 밀양시 상남면 평촌중앙로 32,경상남도 밀양시 상남면 평촌리 694-10번지,초가횟집,2017-11-30,I,2018-08-31,기타,향어찜잉어+메기매운탕+회덮밥 ,35.41144313,128.7752523,기타,N,일반음식점,생선회
4000678,5360000-101-1992-00011,1992-08-26,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 삼랑진로 211,경상남도 밀양시 삼랑진읍 송지리 417-10번지,두리랑식당,2019-06-10,U,2019-06-12,한식,닭도리탕+돼지두루치기+낙지볶음+라면+국수,35.39594395,128.8366451,한식,N,일반음식점,한식
4000679,5360000-101-1989-00010,1989-12-20,1,영업/정상,13,영업중,경상남도 밀양시 무안면 사명대사생가로 3,경상남도 밀양시 무안면 무안리 818-12,다정식당,2022-01-04,U,2022-01-06,기타,국수+콩국수+메밀국수+두루치기,35.46863445,128.6508847,기타,N,일반음식점,한식
4000680,5360000-101-2000-00011,2000-07-31,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 명례3길 14,경상남도 밀양시 하남읍 명례리 1273-13번지,명례각,2007-04-27,I,2018-08-31,한식,냉면+짜장면+짬뽕,35.35226369,128.7671027,한식,N,일반음식점,중식
4000681,5360000-101-2019-00034,2019-04-08,1,영업/정상,13,영업중,"경상남도 밀양시 밀양대로 1761-6, 1층 (삼문동)",경상남도 밀양시 삼문동 550-32,박씨네우렁각시민물매운탕,2020-09-01,U,2020-09-03,한식,어탕+메기탕+빠가사리+쏘가리,35.48265374,128.7522219,한식,N,일반음식점,한식
4000682,5360000-101-2019-00056,2019-06-03,1,영업/정상,13,영업중,경상남도 밀양시 산내면 얼음골로 197,경상남도 밀양시 산내면 삼양리 160번지,미림정,2019-06-03,I,2019-06-05,한식,산채정식+한방닭백숙+옻닭,35.58033522,128.9843903,한식,N,일반음식점,한식
4000683,5360000-101-2019-00035,2019-04-15,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 천태로 99, 1층",경상남도 밀양시 삼랑진읍 송지리 204-46,가자미가,2020-12-09,U,2020-12-11,한식,가자미 물회+도다리 물회+가자미회덮밥+도다리회덮밥,35.40088066,128.8452159,한식,N,일반음식점,생선회
4000684,5360000-101-2019-00031,2019-04-03,1,영업/정상,13,영업중,"경상남도 밀양시 새미리벌로 35-1, 2층 (삼문동)",경상남도 밀양시 삼문동 727-6번지,손님이행복한식육식당,2019-04-03,I,2019-04-05,식육(숯불구이),한우,35.48370232,128.7472023,식육(숯불구이),N,일반음식점,고깃집(정육점)
4000685,5360000-101-2019-00020,2019-03-04,1,영업/정상,13,영업중,"경상남도 밀양시 삼문중앙로 28, 1층 (삼문동)",경상남도 밀양시 삼문동 156-15번지,바우네나주곰탕 밀양점,2019-03-04,I,2019-03-06,한식,바우네사골곰탕+맑은나주곰탕+모둠곰탕,35.4844796,128.7553158,한식,N,일반음식점,한식
4000686,5360000-101-1988-00025,1988-06-27,1,영업/정상,13,영업중,경상남도 밀양시 중앙로 296 (삼문동),경상남도 밀양시 삼문동 276-9번지,장충동왕족발 삼문동,2019-12-23,U,2019-12-25,한식,앞다리족발+보쌈,35.48921268,128.7541791,한식,N,일반음식점,한식
4000687,5360000-101-1988-00022,1988-05-10,1,영업/정상,13,영업중,경상남도 밀양시 밀양대로 1770-1 (삼문동),경상남도 밀양시 삼문동 550-2,굽네치킨 밀양점,2020-12-09,U,2020-12-11,한식,고추바사삭+볼케이노+갈비천왕,35.48373478,128.7523952,한식,N,일반음식점,치킨
4000688,5360000-101-1988-00021,1988-04-09,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로6길 35-36 (삼문동),경상남도 밀양시 삼문동 711-11번지,원조한일냉면,2017-11-22,I,2018-08-31,한식,함흥식 냉면+평양식 냉면+물같은 비빔 냉면+가오리회무침,35.48570567,128.7478847,한식,N,일반음식점,한식
4000689,5360000-101-1988-00011,1988-10-29,1,영업/정상,13,영업중,경상남도 밀양시 남천강변로 43-14 (내일동),경상남도 밀양시 내일동 638-2번지,만추,2013-12-27,I,2018-08-31,한식,닭도리탕+황태찜+과메기,35.49147802,128.7520354,한식,N,일반음식점,한식
4000690,5360000-101-1988-00004,1988-08-06,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 삼랑진로 5,경상남도 밀양시 삼랑진읍 삼랑리 472-56번지,등나무횟집,2018-02-20,I,2018-08-31,생선회,잉어회+향어회+메기탕+장어구이+잉어찜,35.38369246,128.8216661,생선회,N,일반음식점,생선회
4000691,5360000-101-2022-00032,2022-04-26,1,영업/정상,13,영업중,경상남도 밀양시 석정로 82-1 (내일동),경상남도 밀양시 내일동 459-1,골목길,2022-04-26,I,2022-04-28,한식,돼지찌개+꼬들김밥+된장+삼겹살,35.49719671,128.7517903,한식,N,일반음식점,한식
4000692,5360000-101-2022-00031,2022-04-20,1,영업/정상,13,영업중,"경상남도 밀양시 백민로4길 24, 1층 (내이동)",경상남도 밀양시 내이동 871-2,혼밥대왕 밀양점,2022-04-20,I,2022-04-22,한식,김치찌개+육회비빔밥+불고기,35.49419641,128.7503592,한식,N,일반음식점,한식
4000693,5360000-101-2019-00015,2019-02-14,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 위양로 336, 1,2층",경상남도 밀양시 부북면 위양리 448-12,위양448,2021-12-28,U,2021-12-31,경양식,수제돈까스+얼그레이 사케라또+크림파스타+토마토파스타+한우불고기볶음밥,35.55088989,128.710354,경양식,Y,일반음식점,카페(디저트)
4000694,5360000-101-2019-00002,2019-01-10,1,영업/정상,13,영업중,경상남도 밀양시 백민로 27 (내이동),경상남도 밀양시 내이동 826-3,본도시락 밀양점,2021-01-26,U,2021-01-28,한식,불티돈까스+일품제육불고기+깍둑 스테이크 샐러드 도시락+바질 두부면 파스타 샐러드 도시락,35.4949699,128.7474745,한식,N,일반음식점,포장(도시락)
4000695,5360000-101-2019-00029,2019-03-22,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 외송1길 45, 1층",경상남도 밀양시 삼랑진읍 송지리 424-5번지,삼랑진소머리곰탕,2019-03-22,I,2019-03-24,한식,한우소머리곰탕+한우 곰탕+한우 양곰탕+한우 소머리수육,35.39624309,128.8360795,한식,N,일반음식점,한식
4000696,5360000-101-2019-00019,2019-02-28,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로 92 (삼문동),경상남도 밀양시 삼문동 712-2,황금명태본가 밀양직영점,2021-08-09,U,2021-08-11,한식,매콤명태조림+모듬생선구이+명태탕+홍어,35.48572836,128.7472942,한식,N,일반음식점,한식
4000697,5360000-101-2019-00027,2019-03-18,1,영업/정상,13,영업중,"경상남도 밀양시 상설시장1길 11, 밀양상설시장 207~214호 (내일동)",경상남도 밀양시 내일동 583-1번지 밀양상설시장,아리랑먹방,2020-02-20,U,2020-02-22,한식,콩국수+콩국+해물파전+닭곰탕+뼈없는닭발,35.49301628,128.7525587,한식,N,일반음식점,한식
4000698,5360000-101-2019-00024,2019-03-08,1,영업/정상,13,영업중,"경상남도 밀양시 시청서길 51, 1층 (내이동)",경상남도 밀양시 내이동 1523-3,진주냉면,2021-04-26,U,2021-04-28,한식,물냉면+비빔냉면+특미냉면+일반갈비탕+전복갈비탕,35.50290105,128.7402412,한식,N,일반음식점,한식
4000699,5360000-101-2019-00004,2019-01-16,1,영업/정상,13,영업중,"경상남도 밀양시 북성로4길 16, 1층 (내이동)",경상남도 밀양시 내이동 1580-2번지,처갓집양념치킨 내이점,2019-01-16,I,2019-01-18,호프(소주방)+통닭(치킨),청양산고추치킨+후라이드+양념치킨+슈프림양념치킨+와락치킨,35.50009329,128.7479,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000700,5360000-101-2019-00010,2019-01-24,1,영업/정상,13,영업중,"경상남도 밀양시 산외면 산외로 279, 1층",경상남도 밀양시 산외면 금천리 497번지,밀양소머리곰탕,2019-02-13,U,2019-02-15,한식,파전+소머리곰탕+비빔밥+육개장+소머리수육,35.50290918,128.7988501,한식,N,일반음식점,한식
4000701,5360000-101-2019-00008,2019-01-23,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 하남로 73,경상남도 밀양시 하남읍 양동리 364-2,도야반점,2021-08-19,U,2021-08-21,중국식,짜장면+짬뽕+군만두+탕수육+볶음밥,35.38489326,128.7335474,중국식,N,일반음식점,중식
4000702,5360000-101-2018-00107,2018-11-02,1,영업/정상,13,영업중,경상남도 밀양시 단장면 도래재로 206,경상남도 밀양시 단장면 구천리 1370-5번지,향원추어탕,2018-11-02,I,2018-11-04,한식,추어탕+열무냉면+식혜,35.54148081,128.925616,한식,N,일반음식점,한식
4000703,5360000-101-2018-00116,2018-11-20,1,영업/정상,13,영업중,"경상남도 밀양시 산외면 산외강변로 349, 나동 2층",경상남도 밀양시 산외면 다죽리 923-3,항아리해물칼국수,2021-04-06,U,2021-04-08,한식,항아리해물칼국수+오리전골칼국수+비빔칼국수+생채비빔밥+영양콩국수,35.49447726,128.8189396,한식,N,일반음식점,한식
4000704,5360000-101-2018-00120,2018-12-04,1,영업/정상,13,영업중,경상남도 밀양시 석정로 27-2 (내일동),경상남도 밀양시 내일동 604-32번지,동대문엽기떡볶이 밀양내일점,2018-12-04,I,2018-12-06,분식,엽기떡볶이+로제떡볶이+크림떡볶이+엽기닭볶음탕,35.49237028,128.7512772,분식,N,일반음식점,분식
4000705,5360000-101-2018-00115,2018-11-20,1,영업/정상,13,영업중,"경상남도 밀양시 산외면 산외강변로 349, 가동 2층",경상남도 밀양시 산외면 다죽리 923-1번지,항아리수제비,2018-11-20,I,2018-11-22,한식,논고동들깨수제비+해물파전+해물항아리수제비+만두백반+녹두빈대전,35.49474868,128.8191977,한식,N,일반음식점,한식
4000706,5360000-101-2018-00109,2018-11-08,1,영업/정상,13,영업중,경상남도 밀양시 부북면 예림서원로 9,경상남도 밀양시 부북면 전사포리 605-9,미르돼지국밥,2020-09-01,U,2020-09-03,한식,돼지국밥+수육백반+육개장+통뼈해장국+생삼겹살,35.47476438,128.7355832,한식,N,일반음식점,한식
4000707,5360000-101-1999-00085,1999-06-10,1,영업/정상,13,영업중,경상남도 밀양시 터미널1길 11 (내이동),경상남도 밀양시 내이동 1192-1번지,간이역터미널역점,2002-04-01,I,2018-08-31,한식,꼬치,35.4978732,128.7451026,한식,N,일반음식점,술집
4000708,5360000-101-2017-00041,2017-04-19,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 천태로 307,경상남도 밀양시 삼랑진읍 검세리 237번지,박가네(삼랑진읍),2018-06-28,I,2018-08-31,한식,오리한방백숙+오리정식+유황오리불고기+소금구이+아구찜,35.40694857,128.8644244,한식,N,일반음식점,한식
4000709,5360000-101-1991-00046,1991-01-30,1,영업/정상,13,영업중,"경상남도 밀양시 북성로 59, 1.2층 (내이동)",경상남도 밀양시 내이동 1578-7번지,태화루,2018-02-19,I,2018-08-31,중국식,짜장면+짬뽕+팔보채+양장피+유산슬,35.4989726,128.7491057,중국식,Y,일반음식점,중식
4000710,5360000-101-1991-00045,1991-02-01,1,영업/정상,13,영업중,경상남도 밀양시 내일상가1길 5-1 (내일동),경상남도 밀양시 내일동 122-1번지,대왕찜,2017-05-15,I,2018-08-31,한식,코다리찜+동태전골+동태탕+해물콩나물전,35.49218925,128.7532989,한식,N,일반음식점,한식
4000711,5360000-101-1991-00044,1991-10-21,1,영업/정상,13,영업중,경상남도 밀양시 청도면 청도로 111,경상남도 밀양시 청도면 구기리 111-11번지,처갓집양념치킨 구기점,2020-06-18,U,2020-06-20,기타,후라이드치킨,35.54882783,128.6258188,기타,N,일반음식점,치킨
4000712,5360000-101-1991-00042,1991-09-11,1,영업/정상,13,영업중,경상남도 밀양시 무안면 사명로 503,경상남도 밀양시 무안면 무안리 813-18,처갓집양념치킨 밀양무안점,2020-08-31,U,2020-09-02,한식,후라이드치킨+양념치킨+슈프림양념치킨+청양산고추치킨+와락윙,35.4696268,128.6515333,한식,N,일반음식점,치킨
4000713,5360000-101-1991-00031,1991-06-10,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 354,경상남도 밀양시 단장면 태룡리 407-8번지,영남반점,2017-06-26,I,2018-08-31,중국식,짜장면+우동+짬뽕+볶음밥+잡채밥+탕수육,35.51491658,128.8751017,중국식,N,일반음식점,중식
4000714,5360000-101-1991-00029,1991-12-13,1,영업/정상,13,영업중,경상남도 밀양시 단장면 시전2길 9-5,경상남도 밀양시 단장면 구천리 2052-5번지,약산식당,2017-11-22,I,2018-08-31,한식,흑염소불고기+흑염소육회+더덕구이,35.53147437,128.9439741,한식,N,일반음식점,한식
4000715,5360000-101-1991-00020,1991-10-04,1,영업/정상,13,영업중,경상남도 밀양시 상동면 상동가곡1길 12-5,경상남도 밀양시 상동면 가곡리 523,대신백숙,2021-07-16,U,2021-07-18,한식,옻닭+백숙,35.52664358,128.7827174,한식,N,일반음식점,한식
4000716,5360000-101-1991-00018,1991-09-12,1,영업/정상,13,영업중,경상남도 밀양시 산외면 산외로 697-1,경상남도 밀양시 산외면 금곡리 46-8,바삭바삭치킨,2021-11-09,U,2021-11-11,호프(소주방)+통닭(치킨),후라이드치킨+양념치킨+간장치킨+닭똥집+닭발,35.51105966,128.8383751,호프(소주방)+통닭(치킨),N,일반음식점,치킨
4000717,5360000-101-1991-00011,1991-08-12,1,영업/정상,13,영업중,경상남도 밀양시 하남읍 시서상가길 8-8,경상남도 밀양시 하남읍 수산리 816-8번지,장모님치킨 수산점,2010-01-12,I,2018-08-31,기타,후라이드치킨+양념치킨+간장치킨,35.37415381,128.708286,기타,N,일반음식점,치킨
4000718,5360000-101-1991-00006,1991-08-17,1,영업/정상,13,영업중,경상남도 밀양시 삼랑진읍 삼랑1길 65,경상남도 밀양시 삼랑진읍 삼랑리 633-5번지,수원지횟집,2019-01-08,U,2019-01-10,기타,향어찜+메기매운탕+향어+잉어,35.38282327,128.8156091,기타,Y,일반음식점,생선회
4000719,5360000-101-1990-00058,1990-03-02,1,영업/정상,13,영업중,경상남도 밀양시 가곡7길 6-1 (가곡동),경상남도 밀양시 가곡동 586-42번지,육보숯불갈비,2019-08-05,U,2019-08-07,한식,돼지갈비+차돌박이+삼겹살+등심+갈비탕,35.47491529,128.7669452,한식,N,일반음식점,고깃집(정육점)
4000720,5360000-101-1990-00024,1990-01-23,1,영업/정상,13,영업중,경상남도 밀양시 내일상가1길 10 (내일동),경상남도 밀양시 내일동 142번지,향촌갈비,2017-11-22,I,2018-08-31,한식,소갈비양념+목살생고기+삼겹생고기+생고기육회,35.49240879,128.7534397,한식,N,일반음식점,고깃집(정육점)
4000721,5360000-101-1990-00022,1990-08-07,1,영업/정상,13,영업중,경상남도 밀양시 무안면 사명로 487,경상남도 밀양시 무안면 무안리 818-17,매일족발,2020-11-04,U,2020-11-06,한식,껍데기족발+매콤불족발+냉채족발+뼈해장국,35.46846046,128.651093,한식,N,일반음식점,한식
4000722,5360000-101-1999-00081,1999-05-13,1,영업/정상,13,영업중,경상남도 밀양시 북성로3길 8 (내이동),경상남도 밀양시 내이동 1190-5번지,생오리전문점,2017-05-17,I,2018-08-31,한식,생오리+추어탕+국수,35.4977878,128.7447572,한식,N,일반음식점,한식
4000723,5360000-101-1990-00045,1990-11-29,1,영업/정상,13,영업중,경상남도 밀양시 시청로 61 (내이동),경상남도 밀양시 내이동 1521-9번지,함양가든,2017-11-22,I,2018-08-31,한식,토종옻닭+한방백숙+옻닭+옻오리,35.50473963,128.7414015,한식,N,일반음식점,한식
4000724,5360000-101-1990-00042,1990-12-28,1,영업/정상,13,영업중,경상남도 밀양시 북성로 44 (내이동),경상남도 밀양시 내이동 1571-6번지,태경기사식당,2016-01-26,I,2018-08-31,한식,소전골+해물된장찌개+동태찌개+주물럭,35.498606,128.7475014,한식,N,일반음식점,한식
4000725,5360000-101-1990-00010,1990-08-16,1,영업/정상,13,영업중,"경상남도 밀양시 산외면 산외로 4, 1층",경상남도 밀양시 산외면 남기리 998-3,긴늪사골우거지해장국,2021-10-12,U,2021-10-14,한식,사골 우거지 해장국+코다리 시래기찜+황태 해장국+황태 만두국+잔치국수,35.51353129,128.7744517,한식,N,일반음식점,한식
4000726,5360000-101-1990-00009,1990-11-21,1,영업/정상,13,영업중,경상남도 밀양시 산외면 산외로 6,경상남도 밀양시 산외면 남기리 1073-27번지,풍년식당(산외면),2006-06-22,I,2018-08-31,한식,추어탕+김치찌개+된장찌개+닭도리탕,35.51335505,128.7744193,한식,N,일반음식점,한식
4000727,5360000-101-1990-00035,1990-09-30,1,영업/정상,13,영업중,경상남도 밀양시 약산로 49  (내이동),경상남도 밀양시 내이동 932-4번지,사자평분식,2001-11-01,I,2018-08-31,한식,냄비우동+해물우동+경양식돈까스+비빔우동+모듬초밥,35.49288199,128.750152,한식,N,일반음식점,분식
4000728,5360000-101-1990-00031,1990-11-21,1,영업/정상,13,영업중,경상남도 밀양시 상설시장3길 18-16 (내일동),경상남도 밀양시 내일동 174-1번지,단골집,2017-05-10,I,2018-08-31,한식,돼지국밥+살고기국밥+순대국밥,35.493517,128.7534432,한식,N,일반음식점,한식
4000729,5360000-101-1989-00025,1989-09-15,1,영업/정상,13,영업중,경상남도 밀양시 북성로1길 15-20 (내이동),경상남도 밀양시 내이동 1203-4번지,오돼지,2020-06-19,U,2020-06-21,한식,오겹살,35.49698876,128.7450926,한식,N,일반음식점,고깃집(정육점)
4000730,5360000-101-1996-00042,1996-09-23,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 350-1,경상남도 밀양시 단장면 태룡리 407-5번지,처갓집양념치킨 태룡점,2016-12-06,I,2018-08-31,기타,후라이드+양념치킨+반/반+델리윙+순슈프림,35.51492936,128.8746916,기타,N,일반음식점,치킨
4000731,5360000-101-1996-00041,1996-06-27,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 864-1,경상남도 밀양시 단장면 범도리 774-23번지,오미정원,2018-12-28,U,2018-12-30,한식,메기매운탕+다슬기국+다슬기수제비+닭백숙,35.52363608,128.9101349,한식,N,일반음식점,한식
4000732,5360000-104-2021-00004,2021-02-02,1,영업/정상,13,영업중,"경상남도 밀양시 상남면 운하길 47, 가,나동 1층",경상남도 밀양시 상남면 예림리 886-4,데니스커피예림점,2021-05-14,U,2021-05-16,까페,에스프레소+아메리카노+카페라떼,35.46597171,128.7589504,까페,N,일반음식점,카페(디저트)
4000733,5360000-104-2021-00001,2021-01-06,1,영업/정상,13,영업중,"경상남도 밀양시 상남면 밀양대로 1531, 밀양예림우편취급국 1층",경상남도 밀양시 상남면 예림리 923-4 밀양예림우편취급국,명품달인김밥밀양예림점,2021-01-06,I,2021-01-08,기타,달인김밥+땡초김밥+김치김밥+참치김밥+명품달인김밥,35.4677265,128.7605555,기타,N,일반음식점,분식
4000734,5360000-104-2020-00079,2020-12-18,1,영업/정상,13,영업중,"경상남도 밀양시 삼문중앙로6길 11, 1층 (삼문동)",경상남도 밀양시 삼문동 182-14,슈가살롱,2020-12-18,I,2020-12-20,까페,미니마카롱+에그타르트+에그샌드위치+생크림스콘+아메리카노,35.48586201,128.7551157,까페,N,일반음식점,카페(디저트)
4000735,5360000-104-2020-00077,2020-12-04,1,영업/정상,13,영업중,"경상남도 밀양시 백민로 52, 1층 (내이동)",경상남도 밀양시 내이동 1574-9,명품달인김밥 밀양내이점,2020-12-04,I,2020-12-06,,달인김밥+명품달인김밥+땡초김밥+김치김밥+참치김밥,35.49727981,128.7472672,,N,일반음식점,분식
4000736,5360000-104-2020-00076,2020-12-04,1,영업/정상,13,영업중,"경상남도 밀양시 부북면 퇴로로 326-13, 1,2층",경상남도 밀양시 부북면 월산리 196-13,카페그로브,2021-10-21,U,2021-10-23,까페,아메리카노+카페라뗴+크림슈페너+아이스초코+말차크림라떼,35.54341481,128.7082665,까페,N,일반음식점,카페(디저트)
4000737,5360000-104-2020-00075,2020-11-30,1,영업/정상,13,영업중,"경상남도 밀양시 중앙로 257-1, 1층 (삼문동)",경상남도 밀양시 삼문동 179-24,원더풀명품찹쌀꽈배기(삼문동),2020-11-30,U,2020-12-02,,찹쌀꽈배기+야채고로케+씨앗팥도너츠+슈크림도너츠+찹쌀대왕핫도그,35.48624123,128.7561743,,N,일반음식점,베이커리
4000738,5360000-104-2018-00067,2018-11-06,1,영업/정상,13,영업중,"경상남도 밀양시 중앙로 240, 1층 (삼문동)",경상남도 밀양시 삼문동 168-7번지,복자네타코,2020-03-31,U,2020-04-02,,타코야끼,35.48505741,128.7575012,,N,일반음식점,포장(도시락)
4000739,5360000-104-2018-00075,2018-12-18,1,영업/정상,13,영업중,"경상남도 밀양시 삼랑진읍 행곡로 425-1, 1,2층",경상남도 밀양시 삼랑진읍 행곡리 516-2 2층 지면과 닿아있음,카페 잇소,2021-02-04,U,2021-02-06,까페,소복소복눈꽃빙수+코코넛튀일+휘낭시에+수박주스,35.42870924,128.8971087,까페,N,일반음식점,카페(디저트)
4000740,5360000-104-2018-00071,2018-11-19,1,영업/정상,13,영업중,경상남도 밀양시 미리벌중앙로5길 9-1 (삼문동),경상남도 밀양시 삼문동 725-21번지,더벤티 밀양삼문점,2019-11-18,U,2019-11-20,까페,아메리카노+카페라떼+믹스커피+바닐라라떼+헤이즐넛딥라떼,35.48340611,128.7477557,까페,N,일반음식점,카페(디저트)
4000741,5360000-104-2010-00030,2010-10-26,1,영업/정상,13,영업중,경상남도 밀양시 중앙로 262 (삼문동),경상남도 밀양시 삼문동 176-49번지,죽이야기 밀양 삼문점,2016-06-21,I,2018-08-31,,전복죽+한우버섯죽+새우미역죽+호박죽+팥죽,35.48669568,128.7561009,,N,일반음식점,한식
4000742,5360000-104-2010-00022,2010-09-15,1,영업/정상,13,영업중,"경상남도 밀양시 점필재로 45 (내이동,1층)",경상남도 밀양시 내이동 1403-11 1층,롯데리아 홈플러스밀양점,2021-09-15,U,2021-09-17,패스트푸드,불고기 4DX세트+한우불고기버거세트+더블한우불고기세트+한우트러플머쉬룸세트,35.48924612,128.7404286,패스트푸드,N,일반음식점,패스트푸드
4000743,5360000-104-2010-00021,2010-08-27,1,영업/정상,13,영업중,경상남도 밀양시 백민로1길 1 (내이동),경상남도 밀양시 내이동 1010-35번지,도미노피자 밀양점,2017-06-26,I,2018-08-31,패스트푸드,블록버스터 4+블랙타이거슈림프+파이브씨푸드망고링+아메리칸 패티 멜트,35.49318241,128.7479168,패스트푸드,N,일반음식점,패스트푸드
4000744,5360000-104-2022-00014,2022-03-23,1,영업/정상,13,영업중,"경상남도 밀양시 단장면 표충로 100, 1층",경상남도 밀양시 단장면 단장리 826-3,행복한찹쌀꽈배기(단장면),2022-03-24,I,2022-03-25,,찹쌀꽈배기+찹쌀팥도너츠+찹쌀고로케+찹쌀고구마고로케+찹쌀매콤핫도그,35.50956355,128.8505073,,N,일반음식점,베이커리
4000745,5360000-104-2000-00012,2000-06-16,1,영업/정상,13,영업중,경상남도 밀양시 중앙로 66-5 (가곡동),경상남도 밀양시 가곡동 470-14번지,둥지다방,2020-04-27,U,2020-04-29,까페,유자차+생강차+대추차+오미자,35.47420012,128.7705227,까페,N,일반음식점,카페(디저트)
4000746,5360000-104-2000-00008,2000-03-20,1,영업/정상,13,영업중,경상남도 밀양시 단장면 용회길 8,경상남도 밀양시 단장면 단장리 7-1번지,단장숲양어장횟집,2017-06-26,I,2018-08-31,기타,은어회+은어구이+은어튀김+은어매운탕+송어회,35.51570773,128.8601527,기타,N,일반음식점,생선회
4000747,5360000-104-1998-00007,1998-06-27,1,영업/정상,13,영업중,경상남도 밀양시 약산로 56 (내이동),경상남도 밀양시 내이동 916번지,배스킨라빈스 경남밀양,2020-03-19,U,2020-03-21,기타,오레오 쿠키앤크림 레디팩+로투스 비스코프 레디팩+그린티 레디팩+바닐라 레디팩,35.49268097,128.7509451,기타,N,일반음식점,카페(디저트)
4000748,5360000-104-2006-00007,2006-04-26,1,영업/정상,13,영업중,경상남도 밀양시 밀양대로 1773 (삼문동),경상남도 밀양시 삼문동 547-15,피자에땅 밀양점,2020-12-09,U,2020-12-11,패스트푸드,트리플치즈프라이+사라다스페샬+바싹불고기+신세게2021+마불피자,35.48341546,128.7519703,패스트푸드,N,일반음식점,패스트푸드
4000749,5360000-104-2011-00023,2011-07-04,1,영업/정상,13,영업중,경상남도 밀양시 단장면 표충로 471,경상남도 밀양시 단장면 사연리 942-1번지,황하식당,2011-08-18,I,2018-08-31,기타,순대국밥+모듬순대+돼지수육+순대전골,35.51864443,128.8859271,기타,N,일반음식점,한식
4000750,5360000-104-2010-00035,2010-12-17,1,영업/정상,13,영업중,경상남도 밀양시 하송정3길 30-1 (내이동),경상남도 밀양시 내이동 677-5번지,둥이분식,2010-12-17,I,2018-08-31,,오뎅+순대+떡볶이+만두,35.49845428,128.7497672,,N,일반음식점,분식
4000751,5360000-104-2011-00013,2011-04-06,1,영업/정상,13,영업중,경상남도 밀양시 중앙로 262 (삼문동),경상남도 밀양시 삼문동 176-49번지,헌치스 밀양삼문점,2014-03-05,I,2018-08-31,패스트푸드,허니헐크 핫도그 단품+허니헐크 핫도그 세트+델리헐크 핫도그 단품+델리헐크 핫도그 세트+칠리헐크 핫도그 단품,35.48669568,128.7561009,패스트푸드,N,일반음식점,패스트푸드
4000752,5360000-104-2010-00016,2010-07-06,1,영업/정상,13,영업중,"경상남도 밀양시 남천강변로 41, 2.3층 (내일동)",경상남도 밀양시 내일동 649-11,투썸플레이스 밀양점,2021-06-07,U,2021-06-09,패스트푸드,스페니쉬연유카페라떼+떠먹는아이스박스+아메리카노+카페라떼+바닐라카페라떼,35.49131409,128.751303,패스트푸드,Y,일반음식점,카페(디저트)
4000753,5360000-104-2021-00016,2021-03-19,1,영업/정상,13,영업중,"경상남도 밀양시 백민로 69, 성우빌딩 101-3호 (내이동)",경상남도 밀양시 내이동 1572-8 성우빌딩,카페보스 밀양1호점,2021-04-01,U,2021-04-03,기타,아메리카노+보스떡볶이+홍콩에그와플+카야토스트+딸기우유,35.49863174,128.7464335,기타,N,일반음식점,카페(디저트)
4000754,5360000-104-2021-00025,2021-04-26,1,영업/정상,13,영업중,"경상남도 밀양시 상남면 양림동촌1길 11-1, 1층",경상남도 밀양시 상남면 예림리 545-10,베르쥬,2021-04-26,I,2021-04-28,까페,예림커피+아메리카노+카페라떼+바닐라라떼+딸기스무디,35.46899597,128.7635439,까페,N,일반음식점,카페(디저트)
